420	0.00150659
425	0.00486503
430	0.00822348
435	0.0115819
440	0.0149404
445	0.0266667
450	0.0508475
455	0.082274
460	0.120402
465	0.16742
470	0.214438
475	0.261456
480	0.310734
485	0.358333
490	0.403672
495	0.441278
500	0.478343
505	0.527648
510	0.561653
515	0.590056
520	0.614237
525	0.626766
530	0.634322
535	0.641879
540	0.634985
545	0.622197
550	0.609409
555	0.596621
560	0.583833
565	0.564783
570	0.544633
575	0.522034
580	0.497853
585	0.471441
590	0.444237
595	0.416596
600	0.388889
605	0.365913
610	0.345763
615	0.324068
620	0.299887
625	0.279257
630	0.261985
635	0.244713
640	0.234463
645	0.225018
650	0.215572
655	0.219256
660	0.224294
665	0.229331
670	0.230728
675	0.229049
680	0.22737
685	0.227181
690	0.233898
695	0.240615
700	0.247332
705	0.255414
710	0.26381
715	0.272207
720	0.279849
725	0.286566
730	0.293283
735	0.300141
740	0.308537
745	0.316933
750	0.32533
755	0.332517
760	0.339234
765	0.345951
770	0.352966
775	0.360523
780	0.368079
785	0.374153
790	0.37764
795	0.381128
800	0.384615
