300	0.963623
302	0.98363
304	0.997499
306	1.00345
308	1.00011
310	0.990906
312	0.99424
314	0.997575
316	0.981811
318	0.922243
320	0.868132
322	0.797196
324	0.775142
326	0.836453
328	0.898295
330	0.916635
332	0.934975
334	0.948541
336	0.856764
338	0.658052
340	0.496779
342	0.420538
344	0.30269
346	0.387723
348	0.676393
350	0.841607
352	0.953922
354	0.975369
356	0.975369
358	0.975369
360	0.975369
362	0.975369
364	0.975369
366	0.973247
368	0.965517
370	0.974612
372	0.975369
374	0.975369
376	0.975369
378	0.975369
380	0.975369
382	0.975369
384	0.974384
386	0.97105
388	0.970443
390	0.970443
392	0.970443
394	0.970443
396	0.970443
398	0.963244
400	0.952128
402	0.948693
404	0.955362
406	0.92482
408	0.849337
410	0.82266
412	0.864343
414	0.797651
416	0.721864
418	0.504358
420	0.324744
422	0.22859
424	0.236927
426	0.245263
428	0.452444
430	0.574271
432	0.630959
434	0.574081
436	0.507389
438	0.440697
440	0.369458
442	0.292535
444	0.164835
446	0.297461
448	0.480106
450	0.608564
452	0.645063
454	0.659735
456	0.674407
458	0.689079
460	0.728685
462	0.847291
464	0.880637
466	0.913983
468	0.908955
470	0.871163
472	0.833371
474	0.767336
476	0.670633
478	0.582001
480	0.498674
482	0.489579
484	0.521296
486	0.520273
488	0.369458
490	0.253884
492	0.40485
494	0.498674
496	0.715044
498	0.781736
500	0.848427
502	0.902539
504	0.935695
506	0.945699
508	0.945813
510	0.945813
512	0.94169
514	0.936355
516	0.931019
518	0.926108
520	0.921561
522	0.908223
524	0.894884
526	0.85449
528	0.771125
530	0.638878
532	0.477529
534	0.157408
536	0.0547935
538	0.0761652
540	0.142857
542	0.205191
544	0.25521
546	0.285714
548	0.306177
550	0.410762
552	0.488822
554	0.555513
556	0.622205
558	0.738158
560	0.812808
562	0.86654
564	0.898573
566	0.909688
568	0.920803
570	0.924403
572	0.926108
574	0.925932
576	0.91037
578	0.894809
580	0.894278
582	0.897613
584	0.900947
586	0.904282
588	0.906404
590	0.906404
592	0.914286
594	0.923178
596	0.926108
598	0.926108
600	0.926108
602	0.926108
604	0.926108
606	0.926108
608	0.926033
610	0.922698
612	0.919363
614	0.915347
616	0.902008
618	0.88867
620	0.873058
622	0.839712
624	0.803537
626	0.765745
628	0.755059
630	0.781736
632	0.808412
634	0.831982
636	0.851989
638	0.871997
640	0.892005
642	0.899128
644	0.901478
646	0.901478
648	0.90116
650	0.897158
652	0.893156
654	0.889155
656	0.883479
658	0.875142
660	0.866806
662	0.852469
664	0.830239
666	0.798408
668	0.725351
670	0.472906
672	0.279879
674	0.179159
676	0.140129
678	0.0801061
680	0.0428192
682	0.0629216
684	0.0912656
686	0.11961
688	0.230769
690	0.346722
692	0.506631
694	0.589541
696	0.689655
698	0.739118
700	0.781357
702	0.809473
704	0.822622
706	0.819288
708	0.808235
710	0.790451
712	0.757105
714	0.690413
716	0.623721
718	0.548541
720	0.458507
722	0.339901
724	0.174687
726	0.0274346
728	0.0383479
730	0.0522925
732	0.0446381
734	0.0750284
736	0.190981
738	0.356196
740	0.439939
742	0.533914
744	0.600606
746	0.667298
748	0.714286
750	0.752937
752	0.811709
754	0.835051
756	0.847417
758	0.858532
760	0.864343
762	0.867677
764	0.871012
766	0.871921
768	0.871921
770	0.867658
772	0.859322
774	0.850985
776	0.828723
778	0.795377
780	0.701402
782	0.545282
784	0.354301
786	0.24244
788	0.20576
790	0.382342
792	0.495263
794	0.61834
796	0.649807
798	0.67515
800	0.700493
